publishedAt,title,viewCount,likeCount,dislikeCount,thumbnail,id,likesProportion
2017-09-01T20:42:45Z,MI GRAN AVENTURA EN JAPÓN | Japan Vlog,18994412,1235672,10790,https://i1.ytimg.com/vi/3iTYpWfP0Og/hqdefault.jpg,3iTYpWfP0Og,0.9913434986385465
2017-08-21T20:34:58Z,MI PRIMER VLOG EN REALIDAD VIRTUAL,16841366,1248499,12415,https://i1.ytimg.com/vi/tHKJ40AbpAg/hqdefault.jpg,tHKJ40AbpAg,0.9901539676774149
2017-08-16T20:37:29Z,ME RIO POR NO LLORAR | The Joy of Creation SM (Noche 3),13946748,688927,6658,https://i1.ytimg.com/vi/QtWb7cpzN38/hqdefault.jpg,QtWb7cpzN38,0.9904282007231323
2017-08-12T20:35:09Z,PORTERIA CHALLENGE by Rubius,43087291,2458078,22431,https://i1.ytimg.com/vi/ERpNI7lkvA4/hqdefault.jpg,ERpNI7lkvA4,0.9909570979182095
2017-08-07T20:39:48Z,FINALMENTE PIERDO LA CABEZA,12440827,888840,12258,https://i1.ytimg.com/vi/uCx5RvB9m7c/hqdefault.jpg,uCx5RvB9m7c,0.9863965961526937
2017-08-03T20:35:41Z,NO DEJES QUE TE ENCUENTREN | The Joy of Creation: Story Mode (Noche 2),14094407,718370,6837,https://i1.ytimg.com/vi/yZ260dlas-I/hqdefault.jpg,yZ260dlas-I,0.990572346929911
2017-07-31T20:53:53Z,ADIVINA EL FINAL INESPERADO CHALLENGE,12691845,853574,20638,https://i1.ytimg.com/vi/C9Tm8He5qfE/hqdefault.jpg,C9Tm8He5qfE,0.9763924540042919
2017-07-27T20:01:32Z,DINOSAURIOS VS 10.000 JEDI | Simulador de Batallas Epicas,10261161,640661,16292,https://i1.ytimg.com/vi/YXw6BHNKx6k/hqdefault.jpg,YXw6BHNKx6k,0.9752006612345175
2017-07-23T20:41:04Z,FREDDY TE HA SEGUIDO HASTA TU CASA | The Joy of Creation (Story Mode),11326756,893821,7877,https://i1.ytimg.com/vi/JYxsCDH7G6c/hqdefault.jpg,JYxsCDH7G6c,0.9912642592087373
2017-07-18T20:40:50Z,SUPERVIVENCIA DE ZOMBIES ONLINE | PUBG,20715780,815355,15977,https://i1.ytimg.com/vi/gsrKL908X-M/hqdefault.jpg,gsrKL908X-M,0.9807814447176338
